Country Name,Country Code,Indicator Name,Indicator Code,2000,2005,2010,2015
Bangladesh,BGD,Internet users (per 100 people),IT.NET.USER.P2,0.071039423,0.241637326,3.7,14.4
Bangladesh,BGD,Official entrance age to pre-primary education (years),UIS.THAGE.0,3.0,3.0,3.0,3.0
Bangladesh,BGD,Official entrance age to upper secondary education (years),UIS.THAGE.3.A.GPV,14.0,14.0,14.0,14.0
Bangladesh,BGD,"Population of the official age for lower secondary education, both sexes (number)",SP.SEC.LTOT.IN,9441551.0,9649227.0,9872794.0,9882729.0
Bangladesh,BGD,"Population of the official age for lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,4626722.0,4728294.0,4837780.0,4838835.0
Bangladesh,BGD,"Population of the official age for pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,9879692.0,9990609.0,9716432.0,9175161.0
Bangladesh,BGD,"Population of the official age for pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,4839767.0,4892278.0,4757651.0,4491756.0
Bangladesh,BGD,"Population of the official age for primary education, both sexes (number)",SP.PRM.TOTL.IN,16103452.0,16439597.0,16547555.0,15832664.0
Bangladesh,BGD,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,21469804.0,22210256.0,22614096.0,22930938.0
Bangladesh,BGD,"Population of the official age for secondary education, male (number)",SP.SEC.TOTL.MA.IN,10956584.0,11336290.0,11537020.0,11717758.0
Bangladesh,BGD,"Population of the official age for the last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,3189574.0,3257143.0,3315767.0,3237790.0
Bangladesh,BGD,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,12028254.0,12561029.0,12741303.0,13048209.0
Bangladesh,BGD,"Population of the official age for upper secondary education, female (number)",SP.SEC.UTOT.FE.IN,5886499.0,6145672.0,6239297.0,6374345.0
Bangladesh,BGD,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3.0,3.0,3.0,3.0
Bangladesh,BGD,Theoretical duration of pre-primary education (years),UIS.THDUR.0,3.0,3.0,3.0,3.0
Barbados,BRB,Internet users (per 100 people),IT.NET.USER.P2,3.973678355,52.5,65.1,76.11
Barbados,BRB,Official entrance age to pre-primary education (years),UIS.THAGE.0,3.0,3.0,3.0,3.0
Barbados,BRB,Official entrance age to upper secondary education (years),UIS.THAGE.3.A.GPV,14.0,14.0,14.0,14.0
Barbados,BRB,"Population of the official age for lower secondary education, both sexes (number)",SP.SEC.LTOT.IN,12118.0,11932.0,11411.0,11463.0
Barbados,BRB,"Population of the official age for lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,5977.0,5924.0,5622.0,5573.0
Barbados,BRB,"Population of the official age for pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,7899.0,7331.0,7384.0,7120.0
Barbados,BRB,"Population of the official age for pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,3897.0,3589.0,3599.0,3497.0
Barbados,BRB,"Population of the official age for primary education, both sexes (number)",SP.PRM.TOTL.IN,24314.0,23143.0,22726.0,22480.0
Barbados,BRB,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,20282.0,19731.0,19133.0,18935.0
Barbados,BRB,"Population of the official age for secondary education, male (number)",SP.SEC.TOTL.MA.IN,10277.0,9941.0,9674.0,9699.0
Barbados,BRB,"Population of the official age for the last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,4039.0,3974.0,3787.0,3836.0
Barbados,BRB,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,8164.0,7799.0,7722.0,7472.0
Barbados,BRB,"Population of the official age for upper secondary education, female (number)",SP.SEC.UTOT.FE.IN,4028.0,3866.0,3837.0,3663.0
Barbados,BRB,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3.0,3.0,3.0,3.0
Barbados,BRB,Theoretical duration of pre-primary education (years),UIS.THDUR.0,2.0,2.0,2.0,2.0
Belarus,BLR,Internet users (per 100 people),IT.NET.USER.P2,1.860398126,,31.8,67.3
Belarus,BLR,Official entrance age to pre-primary education (years),UIS.THAGE.0,3.0,3.0,3.0,3.0
Belarus,BLR,Official entrance age to upper secondary education (years),UIS.THAGE.3.A.GPV,15.0,15.0,15.0,15.0
Belarus,BLR,"Population of the official age for lower secondary education, both sexes (number)",SP.SEC.LTOT.IN,801913.0,633757.0,478885.0,434094.0
Belarus,BLR,"Population of the official age for lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,391367.0,308011.0,232681.0,211213.0
Belarus,BLR,"Population of the official age for pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,311505.0,259232.0,277182.0,320274.0
Belarus,BLR,"Population of the official age for pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,151486.0,125993.0,134791.0,155549.0
Belarus,BLR,"Population of the official age for primary education, both sexes (number)",SP.PRM.TOTL.IN,530064.0,390102.0,345864.0,381927.0
Belarus,BLR,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,1126950.0,940818.0,712340.0,601341.0
Belarus,BLR,"Population of the official age for secondary education, male (number)",SP.SEC.TOTL.MA.IN,576023.0,483530.0,366384.0,309033.0
Belarus,BLR,"Population of the official age for the last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,145268.0,105373.0,86231.0,91702.0
Belarus,BLR,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,325037.0,307061.0,233455.0,167247.0
Belarus,BLR,"Population of the official age for upper secondary education, female (number)",SP.SEC.UTOT.FE.IN,159560.0,149277.0,113275.0,81095.0
Belarus,BLR,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,5.0,5.0,5.0,5.0
Belarus,BLR,Theoretical duration of pre-primary education (years),UIS.THDUR.0,3.0,3.0,3.0,3.0
Belgium,BEL,Internet users (per 100 people),IT.NET.USER.P2,29.43169169,55.82,75.0,85.0529
Belgium,BEL,Official entrance age to pre-primary education (years),UIS.THAGE.0,3.0,3.0,3.0,3.0
Belgium,BEL,Official entrance age to upper secondary education (years),UIS.THAGE.3.A.GPV,14.0,14.0,14.0,14.0
Belgium,BEL,"Population of the official age for lower secondary education, both sexes (number)",SP.SEC.LTOT.IN,243986.0,252749.0,244606.0,240911.0
Belgium,BEL,"Population of the official age for lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,118984.0,123438.0,119717.0,117764.0
Belgium,BEL,"Population of the official age for pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,363336.0,341262.0,362395.0,396098.0
Belgium,BEL,"Population of the official age for pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,177750.0,167128.0,176829.0,193635.0
Belgium,BEL,"Population of the official age for primary education, both sexes (number)",SP.PRM.TOTL.IN,737876.0,729644.0,708620.0,751112.0
Belgium,BEL,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,730975.0,751737.0,761803.0,730126.0
Belgium,BEL,"Population of the official age for secondary education, male (number)",SP.SEC.TOTL.MA.IN,374017.0,384474.0,389040.0,372842.0
Belgium,BEL,"Population of the official age for the last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,122323.0,126603.0,119189.0,120810.0
Belgium,BEL,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,486989.0,498988.0,517197.0,489215.0
Belgium,BEL,"Population of the official age for upper secondary education, female (number)",SP.SEC.UTOT.FE.IN,237974.0,243825.0,253046.0,239520.0
Belgium,BEL,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,2.0,2.0,2.0,2.0
Belgium,BEL,Theoretical duration of pre-primary education (years),UIS.THDUR.0,3.0,3.0,3.0,3.0
Belize,BLZ,Internet users (per 100 people),IT.NET.USER.P2,5.963835303,17.0,28.2,41.59
Belize,BLZ,Official entrance age to pre-primary education (years),UIS.THAGE.0,3.0,3.0,3.0,3.0
Belize,BLZ,Official entrance age to upper secondary education (years),UIS.THAGE.3.A.GPV,15.0,15.0,15.0,15.0
Belize,BLZ,"Population of the official age for lower secondary education, both sexes (number)",SP.SEC.LTOT.IN,22990.0,26137.0,29578.0,31451.0
Belize,BLZ,"Population of the official age for lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,11394.0,12958.0,14743.0,15671.0
Belize,BLZ,"Population of the official age for pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,14248.0,15542.0,15508.0,15108.0
Belize,BLZ,"Population of the official age for pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,7043.0,7684.0,7652.0,7402.0
Belize,BLZ,"Population of the official age for primary education, both sexes (number)",SP.PRM.TOTL.IN,38647.0,44340.0,46779.0,46025.0
Belize,BLZ,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,34182.0,38141.0,43498.0,46856.0
Belize,BLZ,"Population of the official age for secondary education, male (number)",SP.SEC.TOTL.MA.IN,17242.0,19232.0,21821.0,23478.0
Belize,BLZ,"Population of the official age for the last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,5986.0,6988.0,7680.0,7856.0
Belize,BLZ,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,11192.0,12004.0,13920.0,15405.0
Belize,BLZ,"Population of the official age for upper secondary education, female (number)",SP.SEC.UTOT.FE.IN,5546.0,5951.0,6934.0,7707.0
Belize,BLZ,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,4.0,4.0,4.0,4.0
Belize,BLZ,Theoretical duration of pre-primary education (years),UIS.THDUR.0,2.0,2.0,2.0,2.0
Benin,BEN,Internet users (per 100 people),IT.NET.USER.P2,0.225247851,1.271031439,3.13,11.25498791
Benin,BEN,Official entrance age to pre-primary education (years),UIS.THAGE.0,4.0,4.0,4.0,4.0
Benin,BEN,Official entrance age to upper secondary education (years),UIS.THAGE.3.A.GPV,16.0,16.0,16.0,16.0
Benin,BEN,"Population of the official age for lower secondary education, both sexes (number)",SP.SEC.LTOT.IN,638721.0,756505.0,881644.0,1013127.0
Benin,BEN,"Population of the official age for lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,321507.0,379404.0,440730.0,503966.0
Benin,BEN,"Population of the official age for pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,443058.0,506662.0,577122.0,634843.0
Benin,BEN,"Population of the official age for pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,221791.0,252269.0,285976.0,313748.0
Benin,BEN,"Population of the official age for primary education, both sexes (number)",SP.PRM.TOTL.IN,1148275.0,1337599.0,1537500.0,1735251.0
Benin,BEN,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,1060961.0,1259150.0,1474537.0,1696451.0
Benin,BEN,"Population of the official age for secondary education, male (number)",SP.SEC.TOTL.MA.IN,526153.0,627704.0,736912.0,851363.0
Benin,BEN,"Population of the official age for the last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,174550.0,205779.0,237342.0,272023.0
Benin,BEN,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,422240.0,502645.0,592893.0,683324.0
Benin,BEN,"Population of the official age for upper secondary education, female (number)",SP.SEC.UTOT.FE.IN,213301.0,252042.0,296895.0,341122.0
Benin,BEN,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,4.0,4.0,4.0,4.0
Benin,BEN,Theoretical duration of pre-primary education (years),UIS.THDUR.0,2.0,2.0,2.0,2.0
Bermuda,BMU,Internet users (per 100 people),IT.NET.USER.P2,42.94986002,65.44706579,84.21,98.32360965
Bermuda,BMU,Official entrance age to pre-primary education (years),UIS.THAGE.0,4.0,4.0,4.0,4.0
Bermuda,BMU,Official entrance age to upper secondary education (years),UIS.THAGE.3.A.GPV,14.0,14.0,14.0,14.0
Bermuda,BMU,"Population of the official age for lower secondary education, both sexes (number)",SP.SEC.LTOT.IN,2549.0,2448.0,2401.0,2440.0
Bermuda,BMU,"Population of the official age for lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,1260.0,1207.0,1182.0,1200.0
Bermuda,BMU,"Population of the official age for pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,779.0,811.0,800.0,715.0
Bermuda,BMU,"Population of the official age for pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,384.0,400.0,393.0,352.0
Bermuda,BMU,"Population of the official age for primary education, both sexes (number)",SP.PRM.TOTL.IN,4990.0,4803.0,4847.0,4590.0
Bermuda,BMU,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,5649.0,5880.0,5612.0,5647.0
Bermuda,BMU,"Population of the official age for secondary education, male (number)",SP.SEC.TOTL.MA.IN,2854.0,2978.0,2847.0,2868.0
Bermuda,BMU,"Population of the official age for the last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,865.0,798.0,805.0,803.0
Bermuda,BMU,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,3100.0,3432.0,3211.0,3207.0
Bermuda,BMU,"Population of the official age for upper secondary education, female (number)",SP.SEC.UTOT.FE.IN,1535.0,1695.0,1583.0,1579.0
Bermuda,BMU,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3.0,3.0,3.0,3.0
Bermuda,BMU,Theoretical duration of pre-primary education (years),UIS.THDUR.0,1.0,1.0,1.0,1.0
Bhutan,BTN,Internet users (per 100 people),IT.NET.USER.P2,0.400944447,3.847106745,13.6,39.8
Bhutan,BTN,Official entrance age to pre-primary education (years),UIS.THAGE.0,4.0,4.0,4.0,4.0
Bhutan,BTN,Official entrance age to upper secondary education (years),UIS.THAGE.3.A.GPV,17.0,17.0,17.0,17.0
Bhutan,BTN,"Population of the official age for lower secondary education, both sexes (number)",SP.SEC.LTOT.IN,57427.0,61525.0,60142.0,57412.0
Bhutan,BTN,"Population of the official age for lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,28462.0,30904.0,29755.0,28364.0
Bhutan,BTN,"Population of the official age for pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,30313.0,29079.0,28239.0,28228.0
Bhutan,BTN,"Population of the official age for pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,14953.0,14316.0,13914.0,13896.0
Bhutan,BTN,"Population of the official age for primary education, both sexes (number)",SP.PRM.TOTL.IN,108759.0,105164.0,100883.0,99625.0
Bhutan,BTN,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,82887.0,92176.0,90809.0,87051.0
Bhutan,BTN,"Population of the official age for secondary education, male (number)",SP.SEC.TOTL.MA.IN,41807.0,45948.0,45883.0,44067.0
Bhutan,BTN,"Population of the official age for the last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,15570.0,15304.0,14795.0,14026.0
Bhutan,BTN,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,25460.0,30651.0,30667.0,29639.0
Bhutan,BTN,"Population of the official age for upper secondary education, female (number)",SP.SEC.UTOT.FE.IN,12618.0,15324.0,15171.0,14620.0
Bhutan,BTN,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,4.0,4.0,4.0,4.0
Bhutan,BTN,Theoretical duration of pre-primary education (years),UIS.THDUR.0,2.0,2.0,2.0,2.0
Bolivia,BOL,Internet users (per 100 people),IT.NET.USER.P2,1.442763585,5.227583957,22.4,35.56227065
Bolivia,BOL,Official entrance age to pre-primary education (years),UIS.THAGE.0,4.0,4.0,4.0,4.0
Bolivia,BOL,Official entrance age to upper secondary education (years),UIS.THAGE.3.A.GPV,14.0,14.0,14.0,14.0
Bolivia,BOL,"Population of the official age for lower secondary education, both sexes (number)",SP.SEC.LTOT.IN,387784.0,411889.0,439123.0,452577.0
Bolivia,BOL,"Population of the official age for lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,191628.0,203112.0,216195.0,222582.0
Bolivia,BOL,"Population of the official age for pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,441507.0,462359.0,467031.0,468369.0
Bolivia,BOL,"Population of the official age for pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,217468.0,227398.0,229387.0,229790.0
Bolivia,BOL,"Population of the official age for primary education, both sexes (number)",SP.PRM.TOTL.IN,1239233.0,1316026.0,1364833.0,1384086.0
